id,created,superceded_id,valid,valid_id,status_dendrite,status_axon,strategy_dendrite,strategy_axon,pt_supervoxel_id,pt_root_id,pt_position,soma_x_um,soma_y_um,soma_z_um
646,2024-06-03 19:45:52.945050+00:00,,True,864691136602371025,True,True,dendrite_clean,axon_interareal,109501806790703496,864691136602371025,[325216 120608  20258],1300.864,482.432,810.32
657,2024-06-03 19:45:52.952576+00:00,,True,864691136227020113,True,True,dendrite_extended,axon_interareal,106980970829413237,864691136227020113,[306839 213638  24733],1227.356,854.552,989.32
661,2024-06-03 19:45:52.955211+00:00,,True,864691135113360025,True,True,dendrite_extended,axon_partially_extended,88690663285159822,864691135113360025,[174064 254832  22081],696.256,1019.328,883.24
669,2024-06-03 19:45:52.960277+00:00,,True,864691136925825354,True,True,dendrite_extended,axon_partially_extended,91289015487216490,864691136925825354,[192608 215280  22646],770.432,861.12,905.84
689,2024-06-03 19:45:52.973409+00:00,,True,864691135585266808,True,True,dendrite_extended,axon_partially_extended,90020659837046869,864691135585266808,[183456 202752  20953],733.824,811.008,838.12
717,2024-06-03 19:45:52.991721+00:00,,True,864691135778290109,True,True,dendrite_extended,axon_partially_extended,91293069936594481,864691135778290109,[192976 245600  22857],771.904,982.4,914.28
718,2024-06-03 19:45:52.992363+00:00,,True,864691136195391208,True,True,dendrite_clean,axon_partially_extended,107040206079170588,864691136195391208,[307280 130272  17866],1229.12,521.088,714.64
725,2024-06-03 19:45:52.996877+00:00,,True,864691136176327430,True,True,dendrite_clean,axon_interareal,109362168612907628,864691136176327430,[324483 129223  18937],1297.932,516.892,757.48
736,2024-06-03 19:45:53.004313+00:00,,True,864691135429763120,True,True,dendrite_clean,axon_interareal,111543118914081739,864691135429763120,[340428 125495  20620],1361.712,501.98,824.8
737,2024-06-03 19:45:53.004985+00:00,,True,864691135994804394,True,True,dendrite_extended,axon_partially_extended,90378826219550458,864691135994804394,[186000 250032  24514],744.0,1000.128,980.56
744,2024-06-03 19:45:53.009784+00:00,,True,864691136362774498,True,True,dendrite_extended,axon_partially_extended,90089860483870716,864691136362774498,[184352 194032  21557],737.408,776.128,862.28
2360,2024-11-16 22:34:02.173095+00:00,,True,864691136674744199,True,True,dendrite_clean,axon_partially_extended,90717544318668428,864691136674744199,[188944 152016  22617],755.776,608.064,904.68
3193,2025-02-17 20:13:30.478568+00:00,,True,864691135384262362,True,True,dendrite_extended,axon_partially_extended,89534469874232406,864691135384262362,[180192 250368  23089],720.768,1001.472,923.56
748,2024-06-03 19:45:53.012471+00:00,,True,864691136903387826,True,True,dendrite_extended,axon_partially_extended,89814639315354911,864691136903387826,[181984 240832  24349],727.936,963.328,973.96
749,2024-06-03 19:45:53.013149+00:00,,True,864691135404763374,True,True,dendrite_clean,axon_interareal,112949050487608502,864691135404763374,[350352 114464  19377],1401.408,457.856,775.08
759,2024-06-03 19:45:53.019929+00:00,,True,864691136273370302,True,True,dendrite_extended,axon_partially_extended,91076672304126763,864691136273370302,[191424 206112  22678],765.696,824.448,907.12
765,2024-06-03 19:45:53.024125+00:00,,True,864691136419797655,True,True,dendrite_extended,axon_partially_extended,90443284752775905,864691136419797655,[186480 205552  21607],745.92,822.208,864.28
772,2024-06-03 19:45:53.028776+00:00,,True,864691135946994785,True,True,dendrite_extended,axon_partially_extended,90729639080988355,864691135946994785,[188896 242368  23814],755.584,969.472,952.56
775,2024-06-03 19:45:53.030907+00:00,,True,864691135688186080,True,True,dendrite_extended,axon_partially_extended,90302616051180901,864691135688186080,[185632 206224  22266],742.528,824.896,890.64
784,2024-06-03 19:45:53.037350+00:00,,True,864691135855860782,True,True,dendrite_clean,axon_interareal,112104075801755223,864691135855860782,[344290 110737  19439],1377.16,442.948,777.56
789,2024-06-03 19:45:53.040599+00:00,,True,864691135397023777,True,True,dendrite_extended,axon_fully_extended,104022459178904503,864691135397023777,[285712 190768  19231],1142.848,763.072,769.24
795,2024-06-03 19:45:53.044432+00:00,,True,864691135279678881,True,True,dendrite_extended,axon_partially_extended,89602776899991242,864691135279678881,[180576 234992  22181],722.304,939.968,887.24
802,2024-06-03 19:45:53.049071+00:00,,True,864691136228250961,True,True,dendrite_extended,axon_partially_extended,90373534484152677,864691136228250961,[186128 210288  21828],744.512,841.152,873.12
803,2024-06-03 19:45:53.049703+00:00,,True,864691135693735103,True,True,dendrite_extended,axon_partially_extended,89534882325559546,864691135693735103,[179936 253344  24349],719.744,1013.376,973.96
4599,2025-11-17 21:56:20.340138+00:00,,True,864691136034271675,True,True,dendrite_extended,axon_fully_extended,82692551807134689,864691136034271675,[130240 130016  17395],520.96,520.064,695.8
4600,2025-11-17 21:56:20.340831+00:00,,True,864691136925029092,True,True,dendrite_extended,axon_fully_extended,102048080027283659,864691136925029092,[270896 160864  20439],1083.584,643.456,817.56
2365,2024-11-16 22:34:02.240594+00:00,,True,864691135014734486,True,True,dendrite_extended,axon_partially_extended,88675888597638682,864691135014734486,[173712 144608  22060],694.848,578.432,882.4
823,2024-06-03 19:45:53.062795+00:00,,True,864691135565962775,True,True,dendrite_extended,axon_partially_extended,111965537470620848,864691135565962775,[343391 126947  20258],1373.564,507.788,810.32
829,2024-06-03 19:45:53.066681+00:00,,True,864691136005322698,True,True,dendrite_extended,axon_partially_extended,89939502134531324,864691136005322698,[183104 122128  20512],732.416,488.512,820.48
833,2024-06-03 19:45:53.069426+00:00,,True,864691136913135089,True,True,dendrite_extended,axon_partially_extended,90095770694723323,864691136913135089,[184352 238080  24354],737.408,952.32,974.16
844,2024-06-03 19:45:53.076888+00:00,,True,864691135387753601,True,True,dendrite_extended,axon_partially_extended,91218578090859357,864691135387753601,[192336 214912  23313],769.344,859.648,932.52
847,2024-06-03 19:45:53.078849+00:00,,True,864691135697271450,True,True,dendrite_extended,axon_partially_extended,91007746467863403,864691135697271450,[190608 216960  21321],762.432,867.84,852.84
853,2024-06-03 19:45:53.082906+00:00,,True,864691135565770007,True,True,dendrite_extended,axon_partially_extended,89391052192093733,864691135565770007,[178944 230480  22105],715.776,921.92,884.2
3195,2025-02-17 20:13:30.480012+00:00,,True,864691135611337735,True,True,dendrite_extended,axon_partially_extended,89881984066997607,864691135611337735,[182720 218144  21767],730.88,872.576,870.68
863,2024-06-03 19:45:53.089395+00:00,,True,864691135214123064,True,True,dendrite_extended,axon_partially_extended,88894279095150580,864691135214123064,[175376 199104  22465],701.504,796.416,898.6
864,2024-06-03 19:45:53.090044+00:00,,True,864691135660772080,True,True,dendrite_extended,axon_partially_extended,90713695759696106,864691135660772080,[188544 123584  20721],754.176,494.336,828.84
4601,2025-11-17 21:56:20.341518+00:00,,True,864691135480718022,True,True,dendrite_extended,axon_fully_extended,101899989420258309,864691135480718022,[270272 105728  19062],1081.088,422.912,762.48
868,2024-06-03 19:45:53.092750+00:00,,True,864691135885140848,True,True,dendrite_clean,axon_interareal,111542775316814282,864691135885140848,[340452 122973  20749],1361.808,491.892,829.96
870,2024-06-03 19:45:53.094038+00:00,,True,864691135654715586,True,True,dendrite_clean,axon_interareal,108236062748688331,864691135654715586,[316031 127464  20240],1264.124,509.856,809.6
872,2024-06-03 19:45:53.095310+00:00,,True,864691135463999294,True,True,dendrite_extended,axon_partially_extended,88404652487728585,864691135463999294,[172016 221216  19783],688.064,884.864,791.32
873,2024-06-03 19:45:53.095955+00:00,,True,864691135477448360,True,True,dendrite_extended,axon_partially_extended,88828033519701078,864691135477448360,[175072 229600  22524],700.288,918.4,900.96
885,2024-06-03 19:45:53.103907+00:00,,True,864691135969582181,True,True,dendrite_extended,axon_partially_extended,88331122714745538,864691135969582181,[171248 197696  20273],684.992,790.784,810.92
886,2024-06-03 19:45:53.104537+00:00,,True,864691135954940424,True,True,dendrite_extended,axon_partially_extended,91212049405054305,864691135954940424,[192496 166560  20781],769.984,666.24,831.24
889,2024-06-03 19:45:53.106677+00:00,,True,864691135684284914,True,True,dendrite_extended,axon_partially_extended,89254712549221246,864691135684284914,[178080 262912  20842],712.32,1051.648,833.68
893,2024-06-03 19:45:53.109267+00:00,,True,864691135082074359,True,True,dendrite_extended,axon_partially_extended,89603876478557834,864691135082074359,[180528 242928  22535],722.112,971.712,901.4
895,2024-06-03 19:45:53.110542+00:00,,True,864691135572385061,True,True,dendrite_clean,axon_interareal,112598581357388512,864691135572385061,[347904 124800  20738],1391.616,499.2,829.52
908,2024-06-03 19:45:53.119333+00:00,,True,864691135684657079,True,True,dendrite_clean,axon_interareal,107532031776398681,864691135684657079,[311222 124714  20554],1244.888,498.856,822.16
913,2024-06-03 19:45:53.122767+00:00,,True,864691136052101363,True,True,dendrite_extended,axon_partially_extended,90233071940679932,864691136052101363,[185168 212544  22228],740.672,850.176,889.12
914,2024-06-03 19:45:53.123462+00:00,,True,864691136330101226,True,True,dendrite_extended,axon_partially_extended,90090479026781022,864691136330101226,[184048 198528  22493],736.192,794.112,899.72
915,2024-06-03 19:45:53.124150+00:00,,True,864691135495529360,True,True,dendrite_extended,axon_partially_extended,88121390938737418,864691135495529360,[169584 207744  20690],678.336,830.976,827.6
3196,2025-02-17 20:13:30.480647+00:00,,True,864691135778675552,True,True,dendrite_extended,axon_partially_extended,90941775971331488,864691135778675552,[190448 249664  22697],761.792,998.656,907.88
917,2024-06-03 19:45:53.125473+00:00,,True,864691135293398284,True,True,dendrite_extended,axon_partially_extended,91012557099400823,864691135293398284,[190960 253120  23139],763.84,1012.48,925.56
918,2024-06-03 19:45:53.126145+00:00,,True,864691135122469671,True,True,dendrite_clean,axon_interareal,111751888349166396,864691135122469671,[341712 107936  18333],1366.848,431.744,733.32
3197,2025-02-17 20:13:30.481307+00:00,,True,864691135464633245,True,True,dendrite_extended,axon_partially_extended,91713907945180687,864691135464633245,[196128 235600  22512],784.512,942.4,900.48
920,2024-06-03 19:45:53.127484+00:00,,True,864691135472556082,True,True,dendrite_extended,axon_partially_extended,90730120184520118,864691135472556082,[188960 245664  24467],755.84,982.656,978.68
4602,2025-11-17 21:56:20.342175+00:00,,True,864691135774177531,True,True,dendrite_extended,axon_fully_extended,96693045680347413,864691135774177531,[232240 108736  17261],928.96,434.944,690.44
2368,2024-11-16 22:34:02.281036+00:00,,True,864691136363303138,True,True,dendrite_clean,axon_partially_extended,88395100748909013,864691136363303138,[171744 150144  21818],686.976,600.576,872.72
925,2024-06-03 19:45:53.131488+00:00,,True,864691135594101291,True,True,dendrite_extended,axon_partially_extended,104307576891518822,864691135594101291,[287552 218160  23555],1150.208,872.64,942.2
927,2024-06-03 19:45:53.132873+00:00,,True,864691135571546917,True,True,dendrite_extended,axon_partially_extended,89033504553386216,864691135571546917,[176176 188032  20630],704.704,752.128,825.2
930,2024-06-03 19:45:53.134998+00:00,,True,864691136227297105,True,True,dendrite_extended,axon_partially_extended,92135708160515030,864691136227297105,[199200 232352  23009],796.8,929.408,920.36
933,2024-06-03 19:45:53.137307+00:00,,True,864691136437631902,True,True,dendrite_extended,axon_partially_extended,89245092023510260,864691136437631902,[178112 191344  22109],712.448,765.376,884.36
936,2024-06-03 19:45:53.139358+00:00,,True,864691134941063523,True,True,dendrite_extended,axon_partially_extended,88401422940721723,864691134941063523,[171952 196880  21777],687.808,787.52,871.08
938,2024-06-03 19:45:53.140694+00:00,,True,864691135852138183,True,True,dendrite_clean,axon_interareal,110978244815419350,864691135852138183,[336272 111040  20727],1345.088,444.16,829.08
939,2024-06-03 19:45:53.141352+00:00,,True,864691135992790209,True,True,dendrite_extended,axon_partially_extended,88886994830159181,864691135992790209,[175616 144976  22055],702.464,579.904,882.2
4909,2026-02-25 05:44:20.076021+00:00,,True,864691135405700334,True,True,dendrite_clean,axon_partially_extended,90574744910897690,864691135405700334,[187920 136608  20472],751.68,546.432,818.88
956,2024-06-03 19:45:53.153115+00:00,,True,864691136723961597,True,True,dendrite_extended,axon_partially_extended,89301785524841213,864691136723961597,[178528  89504  21709],714.112,358.016,868.36
957,2024-06-03 19:45:53.153773+00:00,,True,864691135491167207,True,True,dendrite_clean,axon_interareal,109712019938215398,864691135491167207,[327056 114144  22102],1308.224,456.576,884.08
960,2024-06-03 19:45:53.155726+00:00,,True,864691135162585389,True,True,dendrite_extended,axon_partially_extended,91282761880814785,864691135162585389,[193056 168768  21792],772.224,675.072,871.68
970,2024-06-03 19:45:53.162345+00:00,,True,864691135585046648,True,True,dendrite_clean,axon_interareal,110204188763769913,864691135585046648,[330304 111296  21823],1321.216,445.184,872.92
3198,2025-02-17 20:14:27.323266+00:00,,True,864691135688823008,True,True,dendrite_extended,axon_partially_extended,88968564782277121,864691135688823008,[175984 228336  21826],703.936,913.344,873.04
974,2024-06-03 19:45:53.164996+00:00,,True,864691136124845606,True,True,dendrite_clean,axon_interareal,106123831856678579,864691136124845606,[300912 118960  17655],1203.648,475.84,706.2
3199,2025-02-17 20:14:27.370150+00:00,,True,864691135809456669,True,True,dendrite_extended,axon_partially_extended,89039483349206591,864691135809456669,[176464 232480  22174],705.856,929.92,886.96
981,2024-06-03 19:45:53.169805+00:00,,True,864691135468161164,True,True,dendrite_clean,axon_interareal,108517263048652719,864691135468161164,[318181 125385  21647],1272.724,501.54,865.88
984,2024-06-03 19:45:53.171741+00:00,,True,864691135700757026,True,True,dendrite_extended,axon_partially_extended,88260891476755845,864691135700757026,[170640 198688  20906],682.56,794.752,836.24
990,2024-06-03 19:45:53.175823+00:00,,True,864691136452081151,True,True,dendrite_clean,axon_interareal,110133613726606929,864691136452081151,[329968 109728  20508],1319.872,438.912,820.32
992,2024-06-03 19:45:53.177112+00:00,,True,864691135561699041,True,True,dendrite_extended,axon_partially_extended,88469661180018648,864691135561699041,[172240 181184  20446],688.96,724.736,817.84
993,2024-06-03 19:45:53.177753+00:00,,True,864691135014258070,True,True,dendrite_extended,axon_partially_extended,104727795887963414,864691135014258070,[290640 203104  19062],1162.56,812.416,762.48
2369,2024-11-16 22:34:02.296147+00:00,,True,864691135101521952,True,True,dendrite_clean,axon_partially_extended,90929406398758623,864691135101521952,[190064 157424  22482],760.256,629.696,899.28
997,2024-06-03 19:45:53.180308+00:00,,True,864691135851792071,True,True,dendrite_clean,axon_interareal,107881126584455677,864691135851792071,[313578 104470  19939],1254.312,417.88,797.56
1001,2024-06-03 19:45:53.182924+00:00,,True,864691135359010904,True,True,dendrite_clean,axon_interareal,110839637362509738,864691135359010904,[335312 127112  18750],1341.248,508.448,750.0
1002,2024-06-03 19:45:53.183768+00:00,,True,864691135940881830,True,True,dendrite_extended,axon_partially_extended,91063752908438555,864691135940881830,[191120 109792  21792],764.48,439.168,871.68
