idx_a,idx_b,dist_um,syn_ab,syn_ba,syn_total,root_id_a,root_id_b
751,932,15.168525307359378,0,0,0,864691135646353391,864691135970293349
1357,2233,15.170708618914286,0,0,0,864691136118337956,864691135685620210
1918,2157,15.173838538748173,0,0,0,864691135405626862,864691134887444986
286,1260,15.174757988185565,0,0,0,864691135274355473,864691135473954354
1126,1837,15.175053212427304,0,0,0,864691135396115189,864691136177632518
117,991,15.179480887039501,0,0,0,864691135271590309,864691135763549238
1319,1651,15.180627655008283,0,0,0,864691136006493898,864691137056345206
327,2232,15.18589872216986,0,0,0,864691135573296677,864691136314491965
688,2033,15.190955203672917,0,0,0,864691136021865976,864691136041575422
1518,1536,15.1929667938819,0,0,0,864691135184104194,864691136814655859
17,1012,15.19408937712298,0,0,0,864691135384285931,864691135209369465
598,760,15.19454428405142,0,0,0,864691135479744454,864691135867561349
882,1383,15.198357806026287,0,0,0,864691135989149187,864691135577135390
495,2183,15.202795532401264,0,0,0,864691135398805281,864691136524172689
640,1828,15.202871307749778,0,0,0,864691135997332650,864691135774053371
574,1320,15.210505843002071,0,0,0,864691136101340021,864691135655894978
1517,1579,15.211044408586854,0,0,0,864691136485007404,864691135511486985
1514,2225,15.222080803884825,0,0,0,864691135954680867,864691136058895576
1232,2022,15.222520159290259,0,0,0,864691135866576604,864691135584625773
91,1381,15.228270551838737,0,0,0,864691135404765166,864691135350542039
2102,2109,15.228537421564859,0,0,0,864691136914414321,864691135135019168
432,1255,15.228976590697137,0,0,0,864691136389885047,864691135183646466
944,1798,15.22980026132975,0,0,0,864691135276504549,864691135573191405
698,1403,15.230663806938946,0,0,0,864691135569592300,864691136067382936
929,1326,15.231346624642162,0,0,0,864691135763362102,864691135324725404
607,761,15.232859219463855,0,0,0,864691136390099728,864691136033794747
449,513,15.237721614467146,0,0,0,864691136330407914,864691136138803837
268,617,15.24167969746114,0,0,0,864691135578670597,864691135430131760
1859,2173,15.242099592903852,0,0,0,864691135060651419,864691136288604355
600,1978,15.246549773637286,0,0,0,864691135591725067,864691135659857026
2057,2279,15.251183298354231,0,0,0,864691135196576298,864691136229366097
675,688,15.251216869482954,0,0,0,864691137055367798,864691136021865976
1073,1448,15.251720427545123,0,0,0,864691135662802416,864691135448256146
1669,1962,15.254605075189502,0,0,0,864691135325263004,864691135619756943
825,1525,15.260613880181863,0,0,0,864691135430356784,864691135920800688
1202,1555,15.266299617130581,0,0,0,864691136196265704,864691136975639836
823,1570,15.27061491885646,0,0,0,864691135726140843,864691134966324767
575,2182,15.271128314567953,0,0,0,864691135801463650,864691136453384959
1312,1457,15.271377671971834,0,0,0,864691136335553971,864691135976979567
604,1697,15.280896308790261,0,0,0,864691135778335328,864691135942120449
1997,2144,15.285695273686438,0,0,0,864691135695042751,864691135774294603
914,1241,15.287168998869564,0,0,0,864691136380266965,864691136210975676
1781,1987,15.293993592257076,0,0,0,864691136111251896,864691136026013497
847,1288,15.297140124873005,0,0,0,864691135517376211,864691135577221406
971,2220,15.299415936564449,0,0,0,864691135493665631,864691135717457178
729,1448,15.30062691526066,0,0,0,864691135060094107,864691135448256146
975,1773,15.303213780118227,0,0,0,864691135465343045,864691135616235979
2033,2098,15.306582113587673,0,0,0,864691136041575422,864691136954019039
1481,1508,15.309115715808097,0,0,0,864691135102381856,864691135954640675
442,1593,15.310121096843092,0,0,0,864691135361430087,864691135866427006
1461,2084,15.310587186649618,0,0,0,864691135277309669,864691136579969300
581,1235,15.311057442253986,0,0,0,864691135719900721,864691135388368001
723,1496,15.31594515529484,0,0,0,864691135892202633,864691136196969548
544,983,15.322220204657082,0,0,0,864691137198844737,864691136311451226
272,2172,15.32283002581438,0,0,0,864691136968429774,864691135757092306
481,1292,15.3291106069466,0,0,0,864691136120038424,864691135583913069
1306,1885,15.332226974578782,0,0,0,864691135849640798,864691135325487004
439,754,15.332761264690836,0,0,0,864691135801393250,864691135209715577
757,1166,15.334386978291638,0,0,0,864691136489262866,864691135455875690
1975,2256,15.336782452652862,0,0,0,864691135750958889,864691135215381304
1356,1472,15.342531733713328,0,0,0,864691136380816597,864691135853088967
718,1845,15.346632203842034,0,0,0,864691135431654960,864691135764583990
433,2212,15.347980714087493,0,0,0,864691137021162094,864691135861182824
533,1697,15.353067185419269,0,0,0,864691135763491126,864691135942120449
1453,2158,15.353851373515377,0,0,0,864691136604001745,864691136968687310
693,2286,15.354467753719168,0,0,0,864691136052688115,864691135336954857
581,2229,15.359718747424983,0,0,0,864691135719900721,864691135939949365
1210,1381,15.367273277976171,0,0,0,864691135868957462,864691135350542039
562,1162,15.370764977710065,0,0,0,864691136953958879,864691135274195217
118,1475,15.370796205792328,0,0,0,864691136012173475,864691135124603687
1584,2289,15.374534789709914,0,0,0,864691135779716797,864691135060869787
713,1835,15.375866804834141,0,0,0,864691136274488254,864691136118686884
689,2283,15.3764599306862,0,0,0,864691135990004992,864691136421324951
1229,1803,15.38133726306004,0,0,0,864691135294767884,864691135646778863
1854,1993,15.384382730548575,0,0,0,864691136138583677,864691135774179147
502,1588,15.385653577277752,0,0,0,864691135938816260,864691135885921648
740,2260,15.389283024234663,0,0,0,864691136144674612,864691135570381292
610,1179,15.397389908682555,0,0,0,864691135941293057,864691135993615041
205,1180,15.3984269326447,0,0,0,864691135464633245,864691136927119946
463,1788,15.400249348630675,0,0,0,864691135502885954,864691135540272498
1151,1448,15.404768093028819,0,0,0,864691135389195393,864691135448256146
767,1171,15.407478703538791,0,0,0,864691136145208372,864691135778604640
1029,1234,15.41154683995094,0,0,0,864691135853091015,864691136299034139
817,985,15.411582138119428,0,0,0,864691135014696182,864691135817195343
1478,2189,15.417876377763616,0,0,0,864691136239902780,864691135741889940
600,924,15.419619709966968,0,0,0,864691135591725067,864691135919749808
175,428,15.423006192049524,0,0,0,864691135693735103,864691135655521986
592,2247,15.429575755671312,0,0,0,864691136101341045,864691135703164283
567,632,15.433988467016539,0,0,0,864691135271077541,864691135360346200
530,609,15.434618751365354,0,0,0,864691136021849848,864691135939114293
735,1477,15.4368162520644,0,0,0,864691135473540914,864691135732557241
1646,2060,15.437943904548934,0,0,0,864691136177731846,864691135528193883
1802,2195,15.446558192684915,0,0,0,864691135520105354,864691134991067002
1472,2263,15.449737861853842,0,0,0,864691135853088967,864691135137299481
500,1136,15.451933212384771,0,0,0,864691135801267554,864691135395833333
538,925,15.452341181840376,0,0,0,864691135947366692,864691136742372956
434,600,15.453714116677654,0,0,0,864691136311179354,864691135591725067
585,717,15.455985507239486,0,0,0,864691135546161704,864691135865774206
148,1590,15.456662511680852,0,0,0,864691136967634382,864691135920571056
561,1499,15.461266183595793,0,0,0,864691135276234469,864691135389168001
206,2090,15.46497462008915,0,0,0,864691135472556082,864691135340141542
536,827,15.465537430041032,0,0,0,864691135699522069,864691136674495623
1121,1808,15.466505746289371,0,0,0,864691135339600102,864691135994134977
762,1294,15.469759920567602,0,0,0,864691135083619831,864691135396312821
684,1817,15.470802435555902,0,0,0,864691135591664907,864691135499707667
507,1481,15.47148085995646,0,0,0,864691135726939455,864691135102381856
936,1250,15.473480797803665,0,0,0,864691135469807954,864691136742623580
492,719,15.476692153040903,0,0,0,864691136058646488,864691135774307659
305,311,15.487357424686737,0,0,0,864691136194925132,864691135374420809
1656,1733,15.49080966250633,0,0,0,864691134990847098,864691136953976287
1232,1487,15.493472173789803,0,0,0,864691135866576604,864691136620914829
622,1600,15.494066993530131,0,0,0,864691135455507818,864691135659566210
928,1067,15.495964894126438,0,0,0,864691136195537366,864691136579217172
736,969,15.498186732647161,0,0,0,864691135583223405,864691136814508659
878,1212,15.50082113953969,0,0,0,864691135702061947,864691136013161891
519,2238,15.504703802394882,0,0,0,864691136389921911,864691136331247338
1163,1535,15.50486891269967,0,0,0,864691135742247787,864691135726881195
724,1667,15.509210682687923,0,0,0,864691135892214409,864691136137293195
490,573,15.514706313688261,0,0,0,864691135294442678,864691136311267930
861,1260,15.520562876390715,0,0,0,864691136239460668,864691135473954354
1533,2263,15.521684444672927,0,0,0,864691136381301461,864691135137299481
1993,2231,15.521964824080763,0,0,0,864691135774179147,864691135398925345
450,1449,15.52651615785076,0,0,0,864691135276132325,864691135504327861
1538,1974,15.529011816596611,0,0,0,864691135757083346,864691136111294648
178,1686,15.531296919446238,0,0,0,864691135014734486,864691136484596012
276,2227,15.53640576195153,0,0,0,864691136436788382,864691135396940021
155,548,15.5369227326391,0,0,0,864691136925825354,864691136488591378
453,780,15.549664433678313,0,0,0,864691136389679223,864691135739008132
428,762,15.550584297704113,0,0,0,864691135655521986,864691135083619831
1029,1163,15.553481410925352,0,0,0,864691135853091015,864691135742247787
446,1804,15.5575298810576,0,0,0,864691136195824204,864691135717163802
1945,1958,15.558157217357119,0,0,0,864691135274713617,864691135774221643
1481,1685,15.55842048538348,0,0,0,864691135102381856,864691135577644574
748,1662,15.559315152023935,0,0,0,864691134990435194,864691136138988157
2157,2265,15.560016452433409,0,0,0,864691134887444986,864691136976001308
997,1183,15.563092751763703,0,0,0,864691135491891559,864691135773640699
737,1075,15.563619116388047,0,0,0,864691135955262472,864691135448215698
1257,1884,15.569710080794673,0,0,0,864691135685087474,864691135732318393
677,1840,15.572745422692817,0,0,0,864691136033227451,864691135465955397
624,770,15.578744493700363,0,0,0,864691135569363948,864691136742708828
1401,2299,15.583410666474816,0,0,0,864691136275894285,864691136239980604
685,1562,15.583605744499593,0,0,0,864691136438469534,864691136042982742
1039,1795,15.58605530594581,0,0,0,864691135970210661,864691135570135020
1119,2017,15.586564470722918,0,0,0,864691134941824611,864691135570301676
806,1356,15.588584541259689,0,0,0,864691135510593289,864691136380816597
686,1807,15.590160999810095,0,0,0,864691135725842603,864691135867984005
26,2207,15.591885068842616,0,0,0,864691135361314119,864691135732518585
1834,2119,15.59437847430925,0,0,0,864691135866910428,864691135739004292
600,933,15.5973084857613,0,0,0,864691135591725067,864691136287879619
520,1263,15.599343575932908,0,0,0,864691135688387040,864691136274655166
1299,2212,15.600092307419157,0,0,0,864691135701272610,864691135861182824
431,1167,15.601829636295886,0,0,0,864691135361432391,864691136042688854
828,2266,15.603412959990488,0,0,0,864691135572346349,864691135060882843
1542,2226,15.604093821814846,0,0,0,864691135741982868,864691135295330828
33,371,15.607951306946088,0,0,0,864691135848030814,864691135578103301
762,1224,15.612657429150225,0,0,0,864691135083619831,864691135756460754
987,2254,15.613346085961169,0,0,0,864691135778465376,864691135465098653
1110,1567,15.619417658798914,0,0,0,864691135760319822,864691135802341986
506,2306,15.619442243562968,0,0,0,864691135782156880,864691135743102827
699,1908,15.62034570680174,0,0,0,864691135838788755,864691135885996912
1155,1498,15.622131992785123,0,0,0,864691135755384269,864691135351096279
515,943,15.622394182710915,0,0,0,864691136298125851,864691136137237899
1388,1469,15.631934493209648,0,0,0,864691136380757461,864691135849699166
1487,2022,15.635692501453198,0,0,0,864691136620914829,864691135584625773
878,1251,15.636595025772007,0,0,0,864691135702061947,864691136125840678
612,746,15.641145738084578,0,0,0,864691135456165738,864691135720245297
512,1869,15.64237117575207,0,0,0,864691135948215076,864691136118667428
529,599,15.643385822768739,0,0,0,864691135698820373,864691135725838763
755,1281,15.644876988969935,0,0,0,864691135867532933,864691135849634142
187,822,15.64561126961811,0,0,0,864691135660772080,864691136914445809
590,1063,15.652696636682156,0,0,0,864691135694406335,864691136391034487
1182,1548,15.652811121328968,0,0,0,864691135083577335,864691135474179378
255,2287,15.653888462615262,0,0,0,864691135294441654,864691135465100189
215,620,15.659619407891142,0,0,0,864691135992790209,864691135989943040
1398,2048,15.659742015754837,0,0,0,864691135587371132,864691135741780116
968,1178,15.660927175617733,0,0,0,864691136926764362,864691135527713115
1626,1847,15.661918145616841,0,0,0,864691136275166398,864691135511316745
990,1265,15.66391215501407,0,0,0,864691136484415020,864691136138335101
699,1507,15.669294304467027,0,0,0,864691135838788755,864691135571515270
1465,2122,15.671801938513594,0,0,0,864691135778773856,864691135102351392
1249,2035,15.675697368857364,0,0,0,864691136239387708,864691135779049568
432,989,15.676897652278054,0,0,0,864691136389885047,864691134949095932
452,453,15.680008163263173,0,0,0,864691136380268245,864691136389679223
430,1177,15.687347258220479,0,0,0,864691135688407776,864691135476581440
431,605,15.692258473527575,0,0,0,864691135361432391,864691135279848865
729,1475,15.693694020210826,0,0,0,864691135060094107,864691135124603687
1306,2256,15.696318039591274,0,0,0,864691135849640798,864691135215381304
1477,1581,15.69997095538716,0,0,0,864691135732557241,864691135701746978
828,2118,15.704144675849102,0,0,0,864691135572346349,864691135084038647
726,2293,15.711366586010287,0,0,0,864691136012739747,864691135375888840
865,1919,15.71692794409897,0,0,0,864691135996104618,864691135336669673
1233,1588,15.717964244774201,0,0,0,864691136196202472,864691135885921648
310,1181,15.730077177178709,0,0,0,864691134885645050,864691135350420951
194,995,15.730538960887467,0,0,0,864691135954940424,864691136814627955
1491,1894,15.733599206793045,0,0,0,864691135280944545,864691136953873631
1808,1838,15.735355350293123,0,0,0,864691135994134977,864691135518173395
999,2098,15.736323331706178,0,0,0,864691135511977680,864691136954019039
575,1998,15.738700327536534,0,0,0,864691135801463650,864691136102207349
449,740,15.742679314525805,0,0,0,864691136330407914,864691136144674612
162,1236,15.745170688182434,0,0,0,864691136362774498,864691135891467401
1344,1370,15.746991585696653,0,0,0,864691135619541903,864691136274786494
681,1817,15.75091108475953,0,0,0,864691135996177834,864691135499707667
1489,1670,15.75276382099345,0,0,0,864691135470787666,864691135015652246
619,2176,15.754736176781932,0,0,0,864691136619529179,864691136043380566
1667,2180,15.754762581517914,0,0,0,864691136137293195,864691135492749415
1472,2073,15.757898337024509,0,0,0,864691135853088967,864691135431648048
